交通运输部关于做好公路养护工程招标投标工作进一步推动优化营商环境政策落实的通知	概括性措施	一、高度重视优化营商环境
(一)全市法院全面启动改革	描述性措施	根据最高法院和市高级法院统一部署，按照统筹安排、上下联动、一体推开的原则在全市法院全面启动改革试点工作
(一)全市法院全面启动改革	描述性措施	全市三级法院同时动员、同时培训、同时启动，同步落实试点各项改革任务
北京市高级人民法院关于印发《北京市高级人民法院关于民事诉讼程序繁简分流改革试点的工作办法》的通知	概括性措施	(二)有序推进改革试点
(二)有序推进改革试点	描述性措施	根据最高法院改革试点方案，市高级法院强化试点的统筹管理，各牵头部门和各院应按照改革推进计划严格落实试点改革内容
(二)有序推进改革试点	描述性措施	2月，全市法院全面启动试点工作，同步启用“1+6+1”规范体系
(二)有序推进改革试点	描述性措施	第一季度，市高级法院司改办组织全市法院进行改革试点文件的专题培训，市高级法院各牵头部门组织各院对口部门进行专项培训
(二)有序推进改革试点	描述性措施	5月中下旬，配合市委政法委的年度督察工作进行试点督察
(二)有序推进改革试点	描述性措施	6月下旬，各院按照市高级法院工作安排，准备相关试点工作材料，开展试点工作半年总结验收以及目标责任制半年考核
(二)有序推进改革试点	描述性措施	12月下旬，开展全市法院改革试点全年总结验收和全年目标责任制考核
(二)有序推进改革试点	描述性措施	此外，各院应于每月底向市高级法院司改办提交改革成效数据分析报告
北京市高级人民法院关于印发《北京市高级人民法院关于民事诉讼程序繁简分流改革试点的工作办法》的通知	概括性措施	(三)试点经验总结
(三)试点经验总结	描述性措施	试点为期共两年，每半年进行一次中期评估，及时对实施方案进行调整优化
(三)试点经验总结	描述性措施	各院应在改革初期，按照市高级法院工作要求，建立相应数据指标统计口径，及时跟踪本院改革试点实际运行情况，对试点工作进行全面总结分析，准确评估改革效果
(三)试点经验总结	描述性措施	市高级法院在全面总结试点经验和实效评估的基础上，配合最高法院参与立法修改的相关基础工作
北京市高级人民法院关于印发《北京市高级人民法院关于民事诉讼程序繁简分流改革试点的工作办法》的通知	概括性措施	(一)加强思想政治工作
(一)加强思想政治工作	描述性措施	各院党组要高度重视本次改革试点工作，将试点工作作为重大政治任务，切实提高政治站位，带头准确了解相关改革政策，第一时间召开试点部署动员大会，及时传达全国人大常委会授权决定精神，严格落实最高法院改革试点方案和市高级法院试点工作办法，制定本院相应的改革工作方案
(一)加强思想政治工作	描述性措施	要加强对干警的思想政治工作，充分调动广大干警参与、支持改革的积极性、主动性，确保改革顺利推进，确保改革过程中审判工作和队伍平稳
北京市高级人民法院关于印发《北京市高级人民法院关于民事诉讼程序繁简分流改革试点的工作办法》的通知	概括性措施	(二)加强组织领导
(二)加强组织领导	描述性措施	市高级法院成立民事诉讼程序繁简分流改革试点工作指导小组，形成常态化工作机制，每月向最高法院汇集上报试点情况，加强对试点工作的跟踪指导、实效评估和总结验收
(二)加强组织领导	描述性措施	市高级法院各牵头部门按照任务分工，积极履行职责，加强沟通协调，形成工作合力，确保试点工作有序推进、落地见效
(二)加强组织领导	描述性措施	各院应成立相应民事诉讼程序繁简分流改革领导小组和工作机构，精心组织好改革的业务培训、政策解读、数据统计、成效总结等工作，确保全体干警准确把握改革精神，有序推进改革试点工作
北京市高级人民法院关于印发《北京市高级人民法院关于民事诉讼程序繁简分流改革试点的工作办法》的通知	概括性措施	(三)加强调查研究
(三)加强调查研究	描述性措施	市高级法院组建改革试点的专门研究机构，吸纳最高法院专家咨询委的专家学者和代表委员身份学者组成北京法院改革智库，同步跟进、研究分析试点中遇到的难题和对策，在试点运行过程中广泛征询人大代表、政协委员、专家学者、律师等不同群体意见建议，为深入推进改革提供充分智力支持，为配合最高法院推动修改民事诉讼法做好储备
北京市高级人民法院关于印发《北京市高级人民法院关于民事诉讼程序繁简分流改革试点的工作办法》的通知	概括性措施	(四)加强沟通协调
(四)加强沟通协调	描述性措施	根据改革具体内容，就出现变化的民事诉讼程序，及时与相关部门做好协调沟通，特别是与检察院做好沟通，确保法院与检察院对试点改革内容的认识保持一致，确保检察院按照最新改革内容正确履行检察监督职能
北京市高级人民法院关于印发《北京市高级人民法院关于民事诉讼程序繁简分流改革试点的工作办法》的通知	概括性措施	(五)加强教育培训和交流
(五)加强教育培训和交流	描述性措施	市高级法院教培处和各院相关部门应根据改革试点工作要求，同步加强教育培训和政策引导工作
(五)加强教育培训和交流	描述性措施	市高级法院适时组织全市范围专门培训，对试点相关问题作深入解读
(五)加强教育培训和交流	描述性措施	各院同时组织开展试点工作专题培训，实现改革试点教育培训全覆盖，积极帮助法官树立正确理念、领会条文内容、提升办案能力
北京市高级人民法院关于印发《北京市高级人民法院关于民事诉讼程序繁简分流改革试点的工作办法》的通知	概括性措施	(六)加强经验宣传和舆论引导
(六)加强经验宣传和舆论引导	描述性措施	市高级法院司改办及时总结各院好经验、好做法，通过司法改革典型案例、专题报道等多种形式，加大改革创新推介力度
(六)加强经验宣传和舆论引导	描述性措施	市高级法院新闻办和各院相关部门要密切跟踪改革舆情，做好宣传引导工作，把握正确宣传导向，把宣传重点聚焦到通过试点提升人民群众获得感上来
(六)加强经验宣传和舆论引导	描述性措施	广泛听取各方意见，及时回应社会关切，正确引导社会预期，凝聚改革共识，形成良好工作氛围
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	概括性措施	为全面贯彻落实中央、市委、最高法院关于进一步优化营商环境工作的各项部署，加强对对外委托专业机构鉴定评估工作的监督指导和管理协调，提高鉴定评估工作质效，保障审判执行工作顺利进行，树立司法权威，实现司法公正，北京市高级人民法院审判委员会2020年第7次会议审议通过了《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》，
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第二条【考核制度】全市法院对外委托鉴定评估工作实行对专业机构考核评价、动态管理制度
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	各级法院诉讼服务部门和启动鉴定评估程序的法官，依托“北京法院对外委托一体化平台”(以下简称对外委托平台)对《北京法院对外委托专业机构名册》(以下简称名册)内专业机构的业务能力、工作质效、服务水平、职业道德、执业纪律和诚信情况等进行考核评价，实行动态管理
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第三条【考核方式】对专业机构考核坚持依法规范、客观公正，实行个案考核与综合考核相结合、实时考核与年度考核相结合的方式
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第四条【主体及职责】北京市高级人民法院诉讼服务办公室负责名册内专业机构的考核及结果汇总、审核、发布、应用等工作
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	各中基层人民法院诉讼服务部门负责名册内本院委托的专业机构的考核及结果汇总、审核和上报
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第十三条【约谈整改】专业机构或者专业人员出现下列情形之一的，由北京市高级人民法院及时对其进行约谈，并对存在的不当行为或者突出问题，督促限期整改
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第十四条【暂停委托】专业机构或者专业人员出现下列情形之一的，经审核，依照相关程序，视情节轻重暂停其接受法院委托3个月至1年
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第十五条【除名情形】专业机构或者专业人员出现下列情形之一的，经审核，依照相关程序，视情节轻重从名册中予以除名
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	专业机构或者专业人员在接受法院委托鉴定评估等工作中涉嫌违法犯罪的，依法移送有关机关处理
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第十六条【信息化运用】以考核数据实时生成、自动提取为目标，建立健全对外委托平台的考核功能，实现考核评价信息化、规范化、精细化、动态化
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第十七条【纪律监督】严格落实考核工作责任制，坚决杜绝考核工作中的弄虚作假、徇私舞弊行为
北京市高级人民法院关于印发《北京市高级人民法院对外委托专业机构鉴定评估工作考核评价办法(试行)》的通知	描述性措施	第十八条【适用范围】对法院委派调解阶段接受法院委托的专业机构进行考核，参照本办法执行
北京市高级人民法院关于商事案件信息公开的规定	描述性措施	第三条　北京法院商事案件审判流程信息通过中国审判流程信息公开网(https//splcgk.court.gov.cn)，“中国审判流程信息公开”微信公众号、小程序向案件当事人、法定代理人、诉讼代理人公开
北京市高级人民法院关于商事案件信息公开的规定	描述性措施	商事案件裁判文书信息通过中国裁判文书网(http//wenshu.court.gov.cn)和北京法院审判信息网(http//www.bjcourt.gov.cn)向社会公众公开
北京市高级人民法院关于商事案件信息公开的规定	描述性措施	商事案件庭审公告、庭审直播视频通过中国庭审公开网(http//tingshen.court.gov.cn)和北京法院审判信息网向社会公众公开
北京市高级人民法院关于商事案件信息公开的规定	描述性措施	商事案件其他信息通过北京法院审判信息网向社会公众公开
北京市高级人民法院关于商事案件信息公开的规定	描述性措施	第十一条　本规定第五条、第九条规定的公告信息，第六条、第七条、第八条规定的信息在信息形成之日起及时公开、实时更新
北京市高级人民法院关于商事案件信息公开的规定	描述性措施	第四条规定的信息，第五条、第九条规定的其他信息至少每季度更新一次
北京市高级人民法院关于商事案件信息公开的规定	描述性措施	第六条第十六项信息，原则上应当在审限届满之日起公开，因法院无法掌控的客观原因难以确定具体审理期限的，应当在客观原因消除之日起及时公开、实时更新
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	第三条　【集约送达平台】充分运用信息技术，建设“北京法院集约送达一体化平台”(以下简称“集约送达平台”)
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	利用“集约送达平台”收集、整合、汇总当事人送达地址信息，形成北京法院送达地址信息库，逐步实现全市共享
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	负责指导和规范相关机构的送达工作，完善送达信息化平台建设，加强与基层组织和有关部门的沟通协商
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	当事人拒不提供送达地址的，人民法院应当制作送达工作记录，并将相关书面证明材料附卷备查
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	第十二条　【窗口设置】各院应当在诉讼服务大厅设立专门送达窗口，开展诉讼文书预约送达工作
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	第二十三条　【凭证保全】采用电子送达方式送达的，送达人员应制作包含发送地址信息、受送达人名称、接收地址信息、发送时间、诉讼文书名称等内容的送达工作记录，并打印送达成功记录存卷备查
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	第二十五条　【驻点服务】邮政机构为北京法院提供驻点服务，负责法院专递的揽收、打印、分发、查询、出具证明等送达事务
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	第二十九条　【外出集中送达】各院视情况在诉讼服务部门成立集中送达组，承接不同庭室、派出法庭案件、不同审判专业领域案件或集中到某行政区划案件的送达事务
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	第三十二条　【送达期限】集中送达组自收到送达任务之日起一个工作日内完成登记，五个工作日内完成送达工作
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	第三十七条　【驻点服务】人民法院报社为北京法院提供驻点服务，负责收费对账、接收分发、联系协调等送达事务
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	各院可以根据实际情况，建立法院之间的委托送达协作机制，节约送达成本，提高送达效率
北京市高级人民法院关于推进集约送达工作的规定(试行)	描述性措施	各院可根据本规定制定相应实施细则，并报市高级法院诉讼服务办公室备案
北京市高级人民法院关于进一步推进网上立案工作的通知	概括性措施	为方便当事人和代理人诉讼，降低诉讼成本，提升立案工作质量和效率，在总结前期北京法院网上立案工作经验的基础上，为进一步推进网上立案工作，北京市高级人民法院研究制定《北京法院网上立案工作办法》，
北京市高级人民法院关于进一步推进网上立案工作的通知	概括性措施	《北京法院网上立案工作办法》施行后，2014年4月21日施行的《北京法院网上预约立案工作办法》、2016年1月1日施行的《北京法院网上直接立案工作办法(试行)》以及2019年2月20日施行的《北京法院网上立案和微信预约立案工作办法》不再适用
北京市高级人民法院关于进一步推进网上立案工作的通知	描述性措施	第十五条　当事人和代理人违反本办法第四条之规定，故意提起虚假诉讼、冒充他人提起诉讼，一经审核发现，不予登记立案，并根据情节轻重依法予以处理
北京市高级人民法院关于进一步推进网上立案工作的通知	描述性措施	当事人和代理人违反本办法第八条之规定的，立案法院有权删除含有上述内容的诉讼材料、电子信息等，并视情形对提交者依法予以处理
北京市高级人民法院关于进一步推进网上立案工作的通知	描述性措施	逾期未交纳诉讼费用且未提出减、免、缓交诉讼费申请的，立案法院将依照相关法律或司法解释的规定予以处理
北京市高级人民法院关于随机分案的规定(试行)	描述性措施	第十条　北京市高级人民法院提供信息技术服务，实现全市法院规则预设、随机分案、指定分案、调整分案、暂停分案、恢复分案以及申请、审批、报备等流程网上办理并全程留痕
北京市高级人民法院关于随机分案的规定(试行)	描述性措施	第十一条　北京市高级人民法院对随机分案工作进行管理与考核，并运用信息技术实现数据汇总、分项统计、逐级下钻、考核测算等功能
北京市高级人民法院关于随机分案的规定(试行)	描述性措施	随机分案落实情况，纳入法院或庭室目标责任制考核
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	加大在线查控财产力度，将银行理财产品、公积金账户信息、不动产信息等纳入查控系统，实现银行存款、不动产、股权等多种财产形式的在线查控
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	按照财产分类处置原则，实现小件动产快速定价、快速网拍，缩短处置周期
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	以信息化手段实现对财产处置关键节点的线上监管，实时督办
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	探索建立网络化收付款机制，确保执行案款收支便利、全程留痕、发放及时
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	执行法院无正当理由未在立案之日起六个月内执结的，由上级法院督促执行法院限期执行
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	第六条　依法加大对拒执行为的惩处力度，用足用好法律规定的强制手段，做到限制消费措施应限尽限，限制出境措施应控尽控，失信被执行人名单应纳尽纳，依法适用罚款、拘留措施，追究拒执罪公诉、自诉并行，促使被执行人主动履行义务
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	第七条　推动执行案件繁简分流、执行事务性工作集约化处理
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	对执行案件进行类型化处理，将执行案件区分为金钱类案件和行为类案件，将金钱类案件区分为有财产案件和无财产案件，将有财产案件区分为无需变价的案件和需要变价的案件，通过分类处理，实现繁简分流，真正做到“简案快执，难案精执”
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	对财产查控、文书制作和送达、终本案件管理等事务性较强的工作，进行集约化处理
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	第九条　除法律、司法解释明确规定应当进行听证和疑难复杂的执行裁判案件外，原则上不进行听证，可根据案件具体情况采取阅卷、谈话等方式实行书面审理，并可以依照中共北京市委全面依法治市委员会《关于进一步提升司法质效的工作措施》、北京市高级人民法院《关于民事诉讼程序繁简分流改革试点的工作办法》等文件的相关规定，在线开展谈话、听证，适当简化审理程序及裁判文书
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	第十条　落实执转破工作相关规定，加大执行程序中“僵尸企业”的清出力度
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	第十二条　推行执行全流程节点公开，通过执行办案系统自动向当事人推送各个环节、各个节点的执行信息，落实主动反馈执行进展情况和固定执行接待日制度，使当事人及时了解案件执行的进展情况
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	第十三条　畅通当事人及代理律师联系法官渠道，落实“接单即办”工作要求，对当事人通过北京法院审判信息网、北京法院诉讼服务微信公众号、北京移动微法院、12368语音服务平台等方式，提出的涉及法院行使执行权或者与案件密切相关的联系法官诉求，及时予以回复
北京市高级人民法院印发《北京市高级人民法院关于提高执行工作质效 为优化首都营商环境提供司法保障的意见(试行)》的通知	描述性措施	第十四条　推动律师参与执行工作，落实最高人民法院关于律师参与执行工作的相关工作要求，积极探索和创新保障律师执业权利、推动律师参与执行的各项工作机制，推动律师参与到财产保全、执行调查、财产控制和变价、防范和打击规避执行行为、执行救济、矛盾纠纷化解、执行法制宣传等执行全流程，发挥律师在法律规范适用、财产线索查找、执行风险评估、合法权益救济等方面的积极作用
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	(一)贯彻落实中央关于供给侧结构性改革的决策部署，贯彻落实市委市政府关于进一步优化营商环境行动计划的决策部署，协调推动企业破产处置工作顺利进行，使破产重整后的企业尽快盘活重生、破产清算后的企业尽快市场出清
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	(二)建立制度化沟通协调机制，发挥政府各职能部门和法院的职能作用，协调解决政府和法院提交的破产处置涉及的破产费用保障、产权瑕疵、存续资产运营、职工安置、税收政策、信用修复、企业注销、金融机构参与，以及刑民交叉、打击逃废债等重点难点问题
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	(三)积极防范化解重大风险特别是金融风险，建立重点领域和企业敏感案(事)件信息共享机制，定期监测、评估、通报破产企业和“僵尸企业”相关信息，依法惩治恶意逃废债违法行为
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	(四)建立跨部门联合调研机制，对破产处置中出现的问题共同研究，会签会议纪要等文件，下发各相关单位执行
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	统筹汇总提出法院系统在企业破产处置中需要政府部门协调解决的问题，统筹研究政府有关部门提出的与破产相关的法律问题
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	为北京市管理人协会的成立提供咨询服务，依法登记审批，推进本市管理人协会的成立
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	按照现行法律法规及预算管理有关规定，做好企业破产工作相关经费保障
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	研究制订破产企业参保人员社保关系转移、退休人员社会化管理、职工人事档案接转等破产企业处置中相关业务的政策和流程，指导破产企业做好职工劳动关系的处理和就业安置服务工作
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	根据城市总体规划对破产企业土地处置问题提出意见建议
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	研究制订和落实破产企业处置中涉及的有关房屋交易等政策
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	进一步落实简易注销政策，提高破产企业退出市场的效能
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	研究解决企业破产涉及的市场主体登记、档案查询、信息公示等方面的问题，为管理人履职和破产程序顺利进行提供保障
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	对涉及市属国有全资和国有控股企业破产处置中的维稳方案、职工安置、破产费用保障等工作，进行协调处理
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	配合开展打击破产逃废债行动，加强对可存续资产运营和破产企业处置的金融协调
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	落实破产企业处置的相关税收优惠政策，依法依规办理破产企业税务注销，促进企业破产重整和依法退市
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	研究制定破产企业在引入战略投资人后人民银行征信系统修复政策，支持企业破产重整
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	配合开展打击逃废债行动
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	配合打击逃废金融债务行为，配合开展对破产企业处置的金融协调
北京市高级人民法院等部门关于建立企业破产工作府院联动统一协调机制的实施意见	描述性措施	作为中小微企业与法院的桥梁，宣传、引导企业及时申请破产，就相关企业破产中遇到的问题统一与法院及其他成员单位进行沟通
北京法院网上立案和微信预约立案工作办法(试行)	描述性措施	第十一条 立案部门应根据立案工作量配置相应数量的立案法官专门负责微信预约立案、网上预约立案和网上直接立案的审核工作
北京法院网上立案和微信预约立案工作办法(试行)	描述性措施	第十五条 立案部门应当开设网上预约立案和微信预约立案窗口，保障网上预约立案和微信预约立案案件审查的便利、高效
北京法院网上立案和微信预约立案工作办法(试行)	描述性措施	并根据情节轻重予以罚款、拘留
北京法院网上立案和微信预约立案工作办法(试行)	描述性措施	构成犯罪的，依法追究刑事责任
北京法院网上立案和微信预约立案工作办法(试行)	描述性措施	当事人和代理人违反本办法第九条之规定的，立案法院有权删除含有上述内容的诉讼材料、电子信息等，并视情形对提交者采取警告、停止提供服务、追究相关法律责任等措施
北京法院网上立案和微信预约立案工作办法(试行)	描述性措施	逾期未交纳诉讼费用且未提出减、免、缓交诉讼费申请的，立案法院将依照相关法律或司法解释的规定予以处理
北京海关关于“两步申报”容错机制的公告	概括性措施	北京海关在推行“提前申报”“自报自缴”容错机制基础上，建立“两步申报”容错机制
北京海关关于“两步申报”容错机制的公告	概括性措施	对申请内容符合不予记录报关差错的，海关复核后予以更正，
北京海关关于“两步申报”容错机制的公告	概括性措施	海关的审核时间由原来的15个工作日减少到3个工作日之内
北京海关关于“两步申报”容错机制的公告	概括性措施	企业因“两步申报”造成的相关记录，经海关认定为主动披露的符合规定的，不作为海关认定企业信用状况的记录
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	一、持续推进简化单证，提升审批备案速度
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	1．巩固加强精简报关随附单证改革成效
1．巩固加强精简报关随附单证改革成效	描述性措施	继续落实精简报关随附单证的相关措施，企业进口申报环节免予提交合同、装箱单，出口申报环节免予提交合同、发票、装箱单等商业单证
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	2．进一步提升进口检疫审批速度
2．进一步提升进口检疫审批速度	描述性措施	全面实施进境（过境）动植物及其产品检疫审批无纸化，对合规的审批申请，原则上3个工作日内完成直属关级核准
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	3．大力压缩进口涂料备案办理时间
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	4．进一步提升通关无纸化水平
4．进一步提升通关无纸化水平	描述性措施	进一步推广应用电子版《入境货物检验检疫证明》
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	二、持续推进通关改革，提升通关效率
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	5．深化"两步申报"模式改革
5．深化"两步申报"模式改革	描述性措施	支持鼓励企业采用"两步申报"模式、"提前申报+两步申报"模式报关，有效发挥"提前申报+两步申报+汇总征税"政策叠加优势
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	6．推进"两段准入"监管模式改革
6．推进"两段准入"监管模式改革	描述性措施	在北京关区全面实施进口"两段准入"监管改革
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	7．优化海关查验作业模式
7．优化海关查验作业模式	描述性措施	继续实施疫情防控期间收发货人可免到场查验，推行灵活查验，对于有特殊运输要求的货物，灵活采取预约查验、下厂查验、入库查验等方式，减少货物搬倒和企业查验等待时间
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	8. 优化食品化妆品样品检验监管
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	9.推进卫生检疫特殊物品监管创新
9.推进卫生检疫特殊物品监管创新	描述性措施	依托中关村检验检疫试验区，实施低风险特殊物品智能审批，特殊物品监管系统核对产品信息后自动完成审批
9.推进卫生检疫特殊物品监管创新	描述性措施	简化非商品化样本或实验室交换样本风险评估材料要求
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	10.优化关税技术服务
10.优化关税技术服务	描述性措施	全面推行归类、价格、原产地预裁定服务，引导企业合法合规申报
10.优化关税技术服务	描述性措施	同时创新涉税前置审核制度，探索因关税技术原因"首错不罚"机制，充分保障守法企业权益
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	11．推进应用通关环节"第三方采信"制度
11．推进应用通关环节"第三方采信"制度	描述性措施	对于进口汽车零部件、电池等需要采样送实验室检测的，可凭第三方认证、检测报告或企业质量安全自我声明快验快放，进一步降低送实验室检测比例
11．推进应用通关环节"第三方采信"制度	描述性措施	继续对免予办理强制性产品认证的进口汽车零部件实施"先声明、后验证"
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	12．引导企业主动披露违规行为
12．引导企业主动披露违规行为	描述性措施	企业主动向海关书面报告其违反海关监管规定的行为并接受海关处理，经海关认定为主动披露的，可从轻、减轻处罚或依法免于处罚
12．引导企业主动披露违规行为	描述性措施	企业通过自查发现少缴或漏缴税款并主动补缴，经海关认定为主动披露的，可依法减免税款滞纳金
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	13．开通冬奥会物资报关绿色通道
13．开通冬奥会物资报关绿色通道	描述性措施	为2022年冬奥会、冬残奥会等国际活动设立物资通关服务专区，实现即查即放
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	三、持续推进口岸协同，加强跨地区通关协作
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	14．创新"双枢纽"特色监管模式
14．创新"双枢纽"特色监管模式	描述性措施	依托"双枢纽"国际航空机场优势，完善双备降进境航班处置监管流程，建立"一地两场"备降航班应急处置联系机制，提高北京地区航空运输效率
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	15．实施高级认证企业便利化措施互通共享
15．实施高级认证企业便利化措施互通共享	描述性措施	实施京津两地海关高级认证企业便利化措施互认，实现两地高级认证企业免担保等优惠待遇跨关区共享
15．实施高级认证企业便利化措施互通共享	描述性措施	加强企业信用培育，进一步扩大AEO高级认证企业数量
15．实施高级认证企业便利化措施互通共享	描述性措施	增设AEO认证企业专用通关窗口，委派专人负责解决突发问题，为AEO认证企业提供精准服务
北京海关关于进一步优化口岸营商环境促进跨境贸易便利化若干措施的公告	概括性措施	16．支持跨境电商等新业态发展
